0.73205	-0.527193	-0.431474
0.860668	0.506385	0.0531469
0.605368	0.333472	0.722721
-0.0477945	0.102201	0.993615
0.0194474	0.0573253	0.998166
0.622518	-0.311846	0.717791
-0.362933	-0.562878	0.742595
-0.178711	-0.529145	-0.829499
-0.33279	0.842841	-0.42293
-0.0470535	0.693932	0.718501
-0.210268	-0.0310725	0.97715
-0.0767182	-0.447887	0.890793
0.110923	-0.85035	-0.514394
0.151167	0.314071	-0.937287
0.028848	0.90731	0.419472
0.372625	0.262468	0.890091
-0.645214	0.0435773	0.762758
-0.622705	0.046272	0.781088
0.394323	-0.369402	0.841458
0.730108	-0.480258	-0.486102
0.727313	0.653978	-0.208154
-0.218339	0.511825	0.830881
0.000969371	0.0394006	0.999223
-0.319025	0.186775	0.92916
0.258904	0.112851	0.959288
0.329117	0.352032	0.876216
0.143105	0.118188	0.982625
0.0442742	-0.00183555	0.999018
-0.536414	-0.330685	0.776471
-0.414216	-0.168924	0.894366
0.106195	-0.826421	0.552948
0.681755	0.0217694	-0.731257
0.51047	0.851494	0.119912
-0.165832	0.578465	0.798672
0.378455	-0.0159644	0.925482
-0.33645	-0.86392	0.374759
-0.187094	-0.326357	-0.926546
0.0872447	0.466461	-0.880228
0.198104	0.980012	0.018223
0.456755	0.24703	0.854606
-0.111454	-0.211773	0.970943
0.230032	-0.176525	0.957039
-0.0918239	-0.0779258	0.992721
-0.995007	-0.042378	-0.0903587
-0.716923	0.586727	0.376526
-0.325277	0.160362	0.931922
-0.254445	0.0962943	0.962281
-0.0617147	-0.501709	0.862832
-0.548071	-0.825054	-0.137497
-0.725753	0.0464813	-0.686383
-0.165287	0.953811	0.250848
-0.125669	0.324047	0.937657
-0.635424	0.0109833	0.772085
0.0838251	-0.00932472	0.996437
0.624187	-0.781275	5.38534e-05
0.617845	0.119778	-0.777123
0.663576	0.731008	-0.15904
0.192203	0.693965	0.69388
0.0519297	-0.00503418	0.998638
-0.0456798	0.00234493	0.998953
0.384675	-0.400606	0.831589
0.516924	-0.634864	0.574227
0.995365	-0.0753999	-0.0596884
0.843687	0.281477	0.457125
0.411336	0.0878635	0.907239
-0.0399211	-0.161866	0.986005
