0.449924	0.880106	0.151599
0.032703	0.503706	0.863256
-0.475049	0.140464	0.868676
-0.48779	0.177244	0.854778
0.040031	-0.156653	0.986842
0.755293	-0.264592	0.599603
0.966707	-0.196104	0.164381
0.760781	0.414236	0.49962
-0.127713	0.218713	0.967396
-0.175986	0.0354787	0.983753
-0.255012	-0.298783	0.919618
0.322119	-0.733544	0.598458
0.735377	-0.635738	-0.234644
0.805619	0.322064	-0.497246
0.623386	0.650612	0.433699
0.232114	0.217419	0.948078
0.00964176	-0.0106415	0.999897
-0.0788217	-0.118862	0.989777
-0.256446	-0.0126748	0.966475
0.415791	-0.606263	0.677911
0.92732	-0.362061	-0.0948072
0.813274	0.557469	0.166776
0.291195	0.472319	0.831937
-0.155408	0.283409	0.946323
-0.0774647	-0.0538222	0.995541
0.110648	-0.522296	0.845556
0.773713	-0.628171	0.0822794
0.842744	0.000735506	-0.538314
0.724243	0.689539	0.00288532
0.250128	0.564655	0.786512
-0.201941	0.181766	0.962383
-0.122977	0.0506719	0.991115
-0.222977	-0.255791	0.940666
0.118858	-0.900558	0.418171
0.406638	-0.545275	-0.733021
0.469954	0.466864	-0.749121
-0.297497	0.938117	-0.177293
0.0755217	0.74317	0.664827
-0.125598	0.212781	0.968994
-0.160825	-0.129883	0.9784
0.0593994	-0.507057	0.859863
0.553212	-0.627065	-0.548403
0.433824	0.259375	-0.862857
0.459344	0.874873	-0.153627
0.120311	0.532962	0.837542
-0.000208719	0.0109565	0.99994
0.0117956	-0.2425	0.97008
-0.2874	-0.871365	0.397648
-0.176469	-0.67696	-0.714551
0.124384	0.296903	-0.946772
0.193814	0.980909	-0.0159468
0.160333	0.51422	0.842538
0.134357	0.110212	0.984785
0.175486	-0.22876	0.957535
-0.0448464	-0.609109	0.791817
0.506821	-0.853134	-0.123672
0.370397	0.0645292	-0.92663
0.358597	0.775719	-0.519295
0.212512	0.766625	0.605909
0.00542977	0.320383	0.947272
0.0466246	0.0168514	0.99877
0.104713	-0.435361	0.894146
-0.00658189	-0.825425	-0.564474
0.114741	-0.0604484	-0.991555
0.237873	0.871859	-0.428111
0.0864833	0.786448	0.611572
-0.0334778	0.24959	0.967773
-0.108116	0.0931479	0.989765
-0.0462417	-0.222619	0.973808
-0.384007	-0.768485	0.511829
-0.512083	-0.746944	-0.424082
-0.564624	0.239006	-0.789985
-0.582543	0.346125	0.735419
-0.402251	0.100964	0.909945
0.117669	0.0504265	0.991772
0.0756281	-0.233903	0.969314
-0.0149848	-0.570306	0.821296
-0.308721	-0.711736	-0.630971
-0.46719	0.279418	-0.838844
-0.438883	0.897902	0.0339688
-0.0197118	0.499498	0.866091
0.0551941	-0.0726417	0.99583
-0.0186686	0.0168288	0.999684
-0.317006	-0.502005	0.804673
-0.832511	-0.553431	-0.0253029
-0.798889	0.408455	-0.441521
-0.423049	0.763258	0.488331
0.179821	0.255802	0.949858
0.290399	-0.157039	0.943932
0.266541	-0.202923	0.94222
0.0423919	-0.430054	0.901807
-0.443882	-0.80774	-0.387975
-0.766972	0.127537	-0.628878
-0.751697	0.653763	-0.0868617
-0.343416	0.248878	0.905608
0.242476	0.0689229	0.967706
0.474494	-0.0380931	0.879434
0.126957	-0.502639	0.855123
-0.698918	-0.645897	0.307134
-0.837278	-0.139646	-0.528644
-0.711494	0.702683	0.00373138
0.0714604	0.526948	0.846888
0.290198	0.142003	0.946372
0.406128	-0.0574767	0.912007
0.195045	-0.12892	0.972285
-0.403096	-0.376986	0.833904
-0.856396	-0.438774	0.272145
-0.979009	0.102629	0.176095
-0.0564906	0.0974209	0.993639
0.465226	-0.065832	0.88274
0.543779	0.171645	0.821488
0.513433	0.0279321	0.857675
0.095071	-0.277596	0.955982
-0.821993	-0.534353	0.196965
-0.982716	0.0363121	0.181525
-0.593095	0.293302	0.749808
0.0493059	0.096508	0.99411
0.633892	-0.0193685	0.773179
0.578952	-0.089972	0.810383
0.149189	0.202759	0.967797
-0.257281	-0.0710581	0.963721
-0.67798	-0.00816375	0.735035
-0.385333	0.077824	0.91949
0.372904	-0.217473	0.902025
0.903848	-0.245112	0.350683
0.768752	0.219379	0.600744
0.174308	0.0656697	0.982499
-0.893531	-0.143914	0.425312
-0.850074	0.259067	0.458539
-0.385051	0.183373	0.904494
0.231785	-0.379863	0.895533
0.782275	-0.588897	0.203094
0.908066	0.361842	0.210915
0.376611	0.427902	0.821623
-0.32638	0.135931	0.935414
-0.69612	0.172057	0.697003
-0.298167	0.0665295	0.952192
0.186749	-0.222124	0.956967
0.745932	-0.325678	0.580964
0.946048	0.174086	0.273289
0.383912	0.476177	0.791118
-0.0994497	-0.0776568	0.992008
-0.284535	-0.055699	0.957046
-0.448277	-0.158711	0.879692
0.109714	-0.0595455	0.992178
0.839145	-0.436344	0.324715
0.980493	0.109374	-0.163311
0.713795	0.698983	0.0438118
0.0912083	0.36543	0.92636
-0.244727	-0.443806	0.862058
-0.356623	0.0902088	0.929883
-0.164899	-0.182688	0.969244
0.288907	-0.57908	0.762364
0.803849	-0.555844	0.211812
0.994012	0.0369423	-0.102834
0.507017	0.594722	0.623891
0.242391	0.0620234	0.968194
-0.0383336	0.134191	0.990214
0.0651404	-0.199617	0.977706
0.295995	-0.886888	0.354707
0.427498	-0.526453	-0.73491
0.514142	0.417046	-0.749487
0.242603	0.885896	0.395388
-0.244899	0.266629	0.932166
-0.195188	-0.104583	0.975174
-0.0595196	-0.212681	0.975307
0.27565	-0.844547	0.459083
0.319422	-0.65302	-0.686683
0.265584	0.483151	-0.834284
-0.0941432	0.957972	0.270974
